Task,Input,Epoch,Train Loss,Validation Loss,F1-Score (Classification),Learning Rate,Time
Embedding Regression,channel_emb,1,192.76310219635835,173.15132100958573,-,0.001,1753693390
Embedding Regression,channel_emb,2,113.62232120617016,119.64135722110146,-,0.001,1753693397
Embedding Regression,channel_emb,3,89.136697137678,101.61975900750411,-,0.001,1753693402
Embedding Regression,channel_emb,4,77.70300022331443,92.31445894743267,-,0.001,1753693409
Embedding Regression,channel_emb,5,69.03858803414009,83.60960890117444,-,0.001,1753693414
Embedding Regression,channel_emb,6,62.91325620702795,76.73623873058118,-,0.001,1753693419
Embedding Regression,channel_emb,7,58.86481187150285,73.36038704922325,-,0.001,1753693426
Embedding Regression,channel_emb,8,52.643494288663604,69.56062096043637,-,0.001,1753693431
Embedding Regression,channel_emb,9,49.876991220422696,66.88770565233733,-,0.001,1753693438
Embedding Regression,channel_emb,10,46.82685672592472,64.32487904398064,-,0.001,1753693443
Embedding Regression,channel_emb,11,43.424017619442296,62.534540126198216,-,0.001,1753693448
Embedding Regression,channel_emb,12,41.119646014393986,60.52866504066869,-,0.001,1753693452
Embedding Regression,channel_emb,13,39.474873697435534,58.75618929612009,-,0.001,1753693457
Embedding Regression,channel_emb,14,38.73442291569065,56.03342231951262,-,0.001,1753693462
Embedding Regression,channel_emb,15,37.73195991000614,55.15741027028937,-,0.001,1753693467
Embedding Regression,channel_emb,16,34.567662548374486,53.1343873174567,-,0.001,1753693471
Embedding Regression,channel_emb,17,33.49638041934452,53.76344751056872,-,0.001,1753693476
Embedding Regression,channel_emb,18,32.026235812419166,52.11150440416838,-,0.001,1753693481
Embedding Regression,channel_emb,19,30.806161906268144,51.4556397136889,-,0.001,1753693486
Embedding Regression,channel_emb,20,30.211930494050723,50.63494827872828,-,0.0008,1753693491
